drug_id,active_ingredient
2471_train,CHLORHYDRATE DE LIDOCAÏNE ANHYDRE
2471_train, CHLORHYDRATE DE LIDOCAÏNE
2472_train,VALPROATE DE SODIUM
2472_train, ACIDE VALPROÏQUE
2473_train,IBUPROFÈNE
2474_train,CHLORHYDRATE DE FEXOFÉNADINE
2475_train,FOSFOMYCINE
2475_train, FOSFOMYCINE TROMÉTAMOL
2476_train,ACÉTATE DE CYPROTÉRONE
2477_train,TRANDOLAPRIL
2478_train,OLANZAPINE
2479_train,MOLSIDOMINE
2480_train,TELMISARTAN
2481_train,IRBÉSARTAN
2482_train,HYDROMORPHONE
2482_train, CHLORHYDRATE D'HYDROMORPHONE
2483_train,LACTULOSE LIQUIDE
2483_train, LACTULOSE
2484_train,TAMSULOSINE
2484_train, CHLORHYDRATE DE TAMSULOSINE
2485_train,MÉTHYLDOPA ANHYDRE
2485_train, MÉTHYLDOPA SESQUIHYDRATÉ
2486_train,INSULINE GLULISINE 
2487_train,GABAPENTINE
2488_train,AMOXICILLINE ANHYDRE
2488_train, AMOXICILLINE TRIHYDRATÉE
2489_train,MALÉATE D'ÉNALAPRIL
2490_train,CLOZAPINE
2491_train,LANSOPRAZOLE
2492_train,LOSARTAN POTASSIQUE
2493_train,GADODIAMIDE
2494_train,PHLOROGLUCINOL DIHYDRATÉ
2495_train,GLICLAZIDE
2496_train,ATORVASTATINE
2496_train, ATORVASTATINE CALCIQUE
2497_train,NADROPARINE CALCIQUE 
2498_train,LISINOPRIL ANHYDRE
2498_train, HYDROCHLOROTHIAZIDE
2498_train, LISINOPRIL DIHYDRATÉ
2499_train,ATORVASTATINE CALCIQUE TRIHYDRATÉE
2499_train, ATORVASTATINE
2500_train,RAMIPRIL
2501_train,TACROLIMUS MONOHYDRATÉ
2502_train,CHLORHYDRATE DE TRAMADOL
2503_train,ACIDE GADOTÉRIQUE
2504_train,RIZATRIPTAN
2504_train, BENZOATE DE RIZATRIPTAN
2505_train,FUSIDIQUE (ACIDE)
2506_train,PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ
2506_train, PRAMIPEXOLE BASE
2507_train,INTERFÉRON ALFA-2A 
2508_train,ACIDE ALENDRONIQUE
2508_train, ALENDRONATE MONOSODIQUE TRIHYDRATÉ
2509_train,FÉNOFIBRATE
2510_train,ENTACAPONE
2511_train,NITRENDIPINE
2512_train,ACICLOVIR
2513_train,INSULINE ASPARTE 
2514_train,TIMOLOL BASE
2514_train, MALÉATE DE TIMOLOL
2515_train,LÉVOTHYROXINE SODIQUE
2516_train,CHLORHYDRATE DE ROPINIROLE
2516_train, ROPINIROLE BASE
2517_train,HYDROCHLOROTHIAZIDE
2517_train, TELMISARTAN
2518_train,HYDROCHLOROTHIAZIDE
2518_train, IRBÉSARTAN
2519_train,DOXYCYCLINE BASE
2519_train, HYCLATE DE DOXYXYCLINE
2520_train,LOSARTAN POTASSIQUE
2520_train, HYDROCHLOROTHIAZIDE
2521_train,TARTRATE DE ZOLPIDEM
2522_train,RISÉDRONATE MONOSODIQUE
2522_train, RISÉDRONATE MONOSODIQUE ANHYDRE
2523_train,RÉTIGABINE
2524_train,TRANDOLAPRIL
2525_train,HYDROCHLOROTHIAZIDE
2525_train, FUMARATE DE BISOPROLOL
2526_train,ESTRADIOL
2527_train,PRÉGABALINE
2528_train,METFORMINE
2528_train, CHLORHYDRATE DE METFORMINE
2529_train,FLUVASTATINE SODIQUE
2529_train, FLUVASTATINE
2530_train,CHLORHYDRATE DE DILTIAZEM
2531_train,PÉRINDOPRIL
2531_train, PÉRINDOPRIL TERT-BUTYLAMINE
2532_train,ÉTRAVIRINE
2533_train,OLANZAPINE
2534_train,HYDROCHLOROTHIAZIDE
2534_train, VALSARTAN
2535_train,CÉFIXIME TRIHYDRATÉE
2535_train, CÉFIXIME ANHYDRE
2536_train,ZOLMITRIPTAN
2537_train,GLUCOSE ANHYDRE
2538_train,ALPRAZOLAM
2539_train,NADROPARINE CALCIQUE 
2540_train,GABAPENTINE
2541_train,NITRATE D'ÉCONAZOLE
2542_train,FLOCTAFÉNINE
2543_train,OMÉPRAZOLE
2544_train,GABAPENTINE
2545_train,PÉRINDOPRIL
2545_train, PÉRINDOPRIL TERT-BUTYLAMINE
2546_train,RISÉDRONATE MONOSODIQUE ANHYDRE
2546_train, RISÉDRONATE MONOSODIQUE
2547_train,CHLORHYDRATE DE CÉLIPROLOL
2548_train,FLUVASTATINE SODIQUE
2548_train, FLUVASTATINE BASE
2549_train,GABAPENTINE
2550_train,ATORVASTATINE CALCIQUE
2550_train, ATORVASTATINE
2551_train,ACÉBUTOLOL BASE
2551_train, CHLORHYDRATE D'ACÉBUTOLOL
2552_train,VENLAFAXINE
2552_train, CHLORHYDRATE DE VENLAFAXINE
2553_train,PRAVASTATINE SODIQUE
2554_train,GLUCOSE ANHYDRE
2555_train,FLUOXÉTINE BASE
2555_train, CHLORHYDRATE DE FLUOXÉTINE
2556_train,LANSOPRAZOLE
2557_train,ALENDRONATE MONOSODIQUE TRIHYDRATÉ
2557_train, ACIDE ALENDRONIQUE
2558_train,ROTIGOTINE
2559_train,DIAZÉPAM
2560_train,LAMOTRIGINE
2561_train,GLIMÉPIRIDE
2562_train,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
2562_train, ÉSOMÉPRAZOLE
2563_train,FÉNOFIBRATE
2564_train,ROPINIROLE BASE
2564_train, CHLORHYDRATE DE ROPINIROLE
2565_train,CITRATE DE TAMOXIFÈNE
2565_train, TAMOXIFÈNE BASE
2566_train,RIBAVIRINE
2567_train,RISPÉRIDONE
2568_train,ANTIGÈNE  DE SURFACE DE L'HÉPATITE B RECOMBINANT  
2569_train,OXPRÉNOLOL (CHLORHYDRATE D')
2570_train,TROPISÉTRON
2570_train, CHLORHYDRATE DE TROPISÉTRON
2571_train,IRBÉSARTAN
2571_train, HYDROCHLOROTHIAZIDE
2572_train,SODIUM (CHLORURE DE)
2573_train,LOSARTAN POTASSIQUE
2574_train,CEFÉFADROXIL ANHYDRE
2574_train, CÉFADROXIL MONOHYDRATÉ
2575_train,VÉRAPAMIL (CHLORHYDRATE DE)
2576_train,OLANZAPINE
2577_train,RISPÉRIDONE
2578_train,ESCITALOPRAM
2578_train, OXALATE D'ESCITALOPRAM
2579_train,LÉVODOPA
2579_train, ENTACAPONE
2579_train, CARBIDOPA MONOHYDRATÉE
2579_train, CARBIDOPA ANHYDRE
2580_train,BICALUTAMIDE
2581_train,HYDROCHLOROTHIAZIDE
2581_train, TELMISARTAN
2582_train,LÉTROZOLE
2583_train,MIRTAZAPINE
2584_train,FLUVASTATINE SODIQUE
2584_train, FLUVASTATINE BASE
2585_train,BROMAZÉPAM
2586_train,CIPROFIBRATE
2587_train,RAMIPRIL
2588_train,FÉNOFIBRATE
2589_train,CÉLÉCOXIB
2590_train,VÉRAPAMIL (CHLORHYDRATE DE)
2591_train,CHLORHYDRATE DE TAMSULOSINE
2592_train,CHLORHYDRATE DE MORPHINE
2593_train,AMLODIPINE
2593_train, BÉSILATE D'AMLODIPINE
2593_train, OLMÉSARTAN MÉDOXOMIL
2594_train,ÉSOMÉPRAZOLE
2594_train, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
2595_train,MÉTHYLPREDNISOLONE
2596_train,COLISTIMÉTHATE SODIQUE
2596_train, BACITRACINE
2596_train, ACÉTATE D'HYDROCORTISONE
2597_train,DONÉPÉZIL BASE
2597_train, CHLORHYDRATE DE DONÉPÉZIL
2598_train,OXCARBAZÉPINE
2599_train,MONTÉLUKAST
2599_train, MONTÉLUKAST SODIQUE
2600_train,CHLORHYDRATE DE NARATRIPTAN
2600_train, NARATRIPTAN
2601_train,LACIDIPINE
2602_train,CHLORAMBUCIL
2603_train,LANSOPRAZOLE
2604_train,PIROXICAM
2605_train,GLICLAZIDE
2606_train,HYDROCHLOROTHIAZIDE
2606_train, IRBÉSARTAN
2607_train,CEFTAZIDIME ANHYDRE
2607_train, CEFTAZIDIME PENTAHYDRATÉE
2608_train,NITRATE D'ÉCONAZOLE
2609_train,ATÉNOLOL
2610_train,IRBÉSARTAN
2611_train,LAMOTRIGINE
2612_train,RABÉPRAZOLE BASE
2612_train, RABÉPRAZOLE SODIQUE
2613_train,TOPIRAMATE
2614_train,CHLORHYDRATE DE LERCANIDIPINE
2615_train,DIPROPIONATE DE BÉCLOMÉTASONE
2616_train,MORPHINE (SULFATE DE)
2617_train,DULOXÉTINE BASE
2617_train, DULOXÉTINE (CHLORHYDRATE DE)
2618_train,CAPÉCITABINE
2619_train,BISOPROLOL (FUMARATE DE)
2619_train, HYDROCHLOROTHIAZIDE
2620_train,CHLORHYDRATE DE TRAMADOL
2621_train,CHLORHYDRATE DE TRAMADOL
2622_train,MALÉATE DE TIMOLOL
2622_train, TIMOLOL BASE
2623_train,FLURBIPROFÈNE
2624_train,BENZATHINE BENZYLPÉNICILLINE
2625_train,PIROXICAM
2626_train,DEXAMÉTHASONE
2626_train, OXYTÉTRACYCLINE
2627_train,ALENDRONATE MONOSODIQUE TRIHYDRATÉ
2627_train, ACIDE ALENDRONIQUE
2628_train,SULFATE DE MORPHINE
2629_train,SIMVASTATINE
2630_train,ACIDE RISÉDRONIQUE
2630_train, RISÉDRONATE MONOSODIQUE ANHYDRE
2631_train,METFORMINE BASE
2631_train, CHLORHYDRATE DE METFORMINE
2632_train,ESCITALOPRAM
2632_train, OXALATE D'ESCITALOPRAM
2633_train,ZOPICLONE
2634_train,NITRATE D'ÉCONAZOLE
2635_train,CANDÉSARTAN CILEXÉTIL
2635_train, HYDROCHLOROTHIAZIDE
2636_train,RIVASTIGMINE BASE
2636_train, HYDROGÉNOTARTRATE DE RIVASTIGMINE
2637_train,CHLORHYDRATE DE NARATRIPTAN
2637_train, NARATRIPTAN
2638_train,RISÉDRONATE MONOSODIQUE ANHYDRE
2638_train, ACIDE RISÉDRONIQUE
2639_train,CEFTRIAXONE BASE
2639_train, CEFTRIAXONE SODIQUE
2640_train,BRINZOLAMIDE
2641_train,CANDÉSARTAN CILEXÉTIL
2641_train, HYDROCHLOROTHIAZIDE
2642_train,AMOROLFINE BASE
2642_train, CHLORHYDRATE D'AMOROLFINE
2643_train,HYDROCHLOROTHIAZIDE
2643_train, FUMARATE DE BISOPROLOL
2644_train,BROMAZÉPAM
2645_train,FUMARATE DE BISOPROLOL
2646_train,CHLORHYDRATE D'OXYBUTYNINE
2647_train,OMÉPRAZOLE
2648_train,AMOXICILLINE ANHYDRE
2648_train, AMOXICILLINE TRIHYDRATÉE
2649_train,FLUCONAZOLE
2650_train,ATORVASTATINE CALCIQUE TRIHYDRATÉE
2650_train, ATORVASTATINE
2651_train,PÉRINDOPRIL
2651_train, PÉRINDOPRIL ARGININE
2652_train,MOLSIDOMINE
2653_train,KETOTIFÈNE BASE
2653_train, KETOTIFÈNE (FUMARATE DE)
2654_train,HYDROCHLOROTHIAZIDE
2654_train, LOSARTAN POTASSIQUE
2655_train,VALSARTAN
2655_train, HYDROCHLOROTHIAZIDE
2656_train,SIMVASTATINE
2657_train,VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ 
2657_train, VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ 
2657_train, VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ 
2657_train, ANTIGÈNE DE BORDETELLA PERTUSSIS : ANATOXINE 
2657_train, ANTIGÈNE DE BORDETELLA PERTUSSIS : HÉMAGGLUTININE FILAMENTEUSE 
2657_train, ANATOXINE TÉTANIQUE 
2657_train, ANATOXINE DIPHTÉRIQUE 
2658_train,HYDROCHLOROTHIAZIDE
2658_train, CANDÉSARTAN CILEXÉTIL
2659_train,CHLORHYDRATE DE BÉNAZÉPRIL
2660_train,ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ
2660_train, ÉSOMÉPRAZOLE
2661_train,DARUNAVIR
2661_train, ÉTHANOLATE DE DARUNAVIR
2662_train,MÉTHOXY POLYÉTHYLÈNE GLYCOL-ÉPOÉTINE BÊTA 
2663_train,LIDOCAÏNE
2663_train, PRILOCAÏNE
2664_train,OSÉLTAMIVIR
2664_train, OSÉLTAMIVIR (PHOSPHATE D')
2665_train,CHLORURE DE SODIUM
2666_train,TÉRIPARATIDE 
2667_train,LÉVOTHYROXINE SODIQUE
2668_train,PÉRINDOPRIL
2668_train, PÉRINDOPRIL TERT-BUTYLAMINE
2669_train,PANTOPRAZOLE
2669_train, PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ
2670_train,OFLOXACINE
2671_train,ACÉTYLLEUCINE
2672_train,ACÉTATE DE FLÉCAÏNIDE
2673_train,AMOXICILLINE ANHYDRE
2673_train, ACIDE CLAVULANIQUE
2673_train, CLAVULANATE DE POTASSIUM
2673_train, AMOXICILLINE TRIHYDRATÉE
2674_train,RAMIPRIL
2675_train,MALÉATE DE TIMOLOL
2675_train, TIMOLOL BASE
2675_train, LATANOPROST
2676_train,SPIRONOLACTONE
2677_train,CEFTRIAXONE BASE
2677_train, CEFTRIAXONE SODIQUE
2678_train,RIVASTIGMINE (HYDROGÉNOTARTRATE DE)
2678_train, RIVASTIGMINE BASE
2679_train,RIBAVIRINE
2680_train,FLUVASTATINE BASE
2680_train, FLUVASTATINE SODIQUE
2681_train,IBUPROFÈNE
2682_train,PHLOROGLUCINOL HYDRATÉ
2683_train,LACTULOSE LIQUIDE
2684_train,TRANDOLAPRIL
2684_train, CHLORHYDRATE DE VÉRAPAMIL
2685_train,RIBAVIRINE
2686_train,SOMATROPINE 
2687_train,ÉPOÉTINE ZÊTA 
2688_train,LOSARTAN POTASSIQUE
2689_train,CÉFIXIME ANHYDRE
2689_train, CÉFIXIME TRIHYDRATÉE
2690_train,AMOXICILLINE TRIHYDRATÉE
2690_train, AMOXICILLINE ANHYDRE
2691_train,LATANOPROST
2692_train,PÉRINDOPRIL TERT-BUTYLAMINE
2692_train, INDAPAMIDE
2692_train, PÉRINDOPRIL
2693_train,DESLORATADINE
2694_train,RÉPAGLINIDE
2695_train,GABAPENTINE
2696_train,CALCIUM ÉLÉMENT
2696_train, CARBONATE DE CALCIUM
2696_train, RISÉDRONATE MONOSODIQUE HÉMIPENTAHYDRATÉ
2696_train, RISÉDRONATE MONOSODIQUE ANHYDRE
2696_train, CHOLÉCALCIFÉROL
2697_train,SULFATE DE SALBUTAMOL
2697_train, SALBUTAMOL
2698_train,HYDROCHLOROTHIAZIDE
2698_train, FUMARATE DE BISOPROLOL
2699_train,FLUVOXAMINE (MALÉATE DE)
2700_train,INSULINE DÉTÉMIR 
2701_train,RABÉPRAZOLE BASE
2701_train, RABÉPRAZOLE SODIQUE
2702_train,OMÉPRAZOLE
2703_train,SIMVASTATINE
2704_train,FLUCONAZOLE
2705_train,RIVASTIGMINE BASE
2705_train, HYDROGÉNOTARTRATE DE RIVASTIGMINE
2706_train,CHLORHYDRATE D'OXYCODONE
2706_train, OXYCODONE
2707_train,TRINITRINE
2707_train, SOLUTION DE TRINITRINE
2708_train,INTERFÉRON ALFA-2B 
2709_train,GABAPENTINE
2710_train,RALOXIFÈNE BASE
2710_train, CHLORHYDRATE DE RALOXIFÈNE
2711_train,PRAVASTATINE SODIQUE
2712_train,CEFPODOXIME PROXÉTIL
2712_train, CEFPODOXIME
2713_train,LANSOPRAZOLE
2714_train,IPRATROPIUM (BROMURE D') ANHYDRE
2714_train, IPRATROPIUM (BROMURE D') MONOHYDRATÉ
2715_train,HYDROCHLOROTHIAZIDE
2715_train, FUMARATE DE BISOPROLOL
2716_train,MÉDROXYPROGESTÉRONE (ACÉTATE DE)
2717_train,CLAVULANATE DE POTASSIUM
2717_train, ACIDE CLAVULANIQUE
2717_train, AMOXICILLINE TRIHYDRATÉE
2717_train, AMOXICILLINE BASE
2718_train,L-LYSINE
2718_train, LEUCINE
2718_train, PROLINE
2718_train, VALINE
2718_train, MÉTHIONINE
2718_train, ALANINE
2718_train, POTASSIUM (PHOSPHATE MONOACIDE DE)
2718_train, GLUCOSE ANHYDRE
2718_train, GLYCINE
2718_train, TRYPTOPHANE L
2718_train, CHLORURE DE CALCIUM
2718_train, HISTIDINE
2718_train, CHLORURE DE SODIUM
2718_train, THRÉONINE
2718_train, CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ
2718_train, PHÉNYLALANINE
2718_train, GLUCOSE MONOHYDRATÉ
2718_train, ISOLEUCINE
2718_train, TYROSINE
2718_train, ARGININE
2718_train, DL-LYSINE (MONOCHLORHYDRATE DE)
2718_train, ACÉTATE DE SODIUM
2718_train, SÉRINE
2719_train,IODE
2719_train, IODIXANOL
2720_train,CHLORHYDRATE DE MÉBÉVÉRINE
2721_train,DONÉPÉZIL BASE
2721_train, CHLORHYDRATE DE DONÉPÉZIL
2722_train,GABAPENTINE
2723_train,CHLORHYDRATE DE MIANSÉRINE
2724_train,MÉTRONIDAZOLE
2724_train, CHLORHYDRATE DE TÉTRACYCLINE
2724_train, SOUS-CITRATE DE BISMUTH POTASSIQUE
2724_train, OXYDE DE BISMUTH
2725_train,CÉFALEXINE MONOHYDRATÉE
2726_train,VALSARTAN
2726_train, HYDROCHLOROTHIAZIDE
2727_train,NITRENDIPINE
2728_train,CHLORHYDRATE DE METFORMINE
2728_train, METFORMINE BASE
2729_train,LOSARTAN POTASSIQUE
2730_train,CHLORHYDRATE DE METFORMINE
2730_train, METFORMINE BASE
2731_train,BIFONAZOLE
2732_train,SIMVASTATINE
2733_train,ALENDRONIQUE (ACIDE)
2733_train, ALENDRONATE MONOSODIQUE TRIHYDRATÉ
2733_train, CHOLÉCALCIFÉROL
2734_train,CHLORHYDRATE D'ACÉBUTOLOL
2734_train, ACÉBUTOLOL BASE
2735_train,TOPIRAMATE
2736_train,RÉPAGLINIDE
2737_train,DICHLORHYDRATE DE CÉFÉPIME MONOHYDRATÉ
2737_train, CÉFÉPIME
2738_train,FLUVASTATINE SODIQUE
2738_train, FLUVASTATINE BASE
2739_train,OMÉPRAZOLE
2740_train,HORMONE FOLLICULO STIMULANTE 
2740_train, MÉNOTROPINE 
2740_train, HORMONE LUTÉINISANTE HUMAINE 
2741_train,RABÉPRAZOLE SODIQUE
2741_train, RABÉPRAZOLE BASE
2742_train,INDAPAMIDE HÉMIHYDRATÉ
2743_train,ARGININE
2743_train, ACIDE ASPARTIQUE
2743_train, GLYCÉROPHOSPHATE DE SODIUM PENTAHYDRATÉ
2743_train, TYROSINE
2743_train, CHLORURE DE CALCIUM DIHYDRATÉ
2743_train, LYSINE
2743_train, ACÉTATE DE SODIUM TRIHYDRATÉ
2743_train, SÉRINE
2743_train, HUILE D'OLIVE RAFFINÉE POUR PRÉPARATIONS INJECTABLES
2743_train, GLUCOSE ANHYDRE
2743_train, CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ
2743_train, LEUCINE
2743_train, THRÉONINE
2743_train, PHÉNYLALANINE
2743_train, GLUCOSE MONOHYDRATÉ
2743_train, MÉTHIONINE
2743_train, ACIDE GLUTAMIQUE
2743_train, ACÉTATE DE LYSINE
2743_train, CHLORURE DE POTASSIUM
2743_train, VALINE
2743_train, GLYCINE
2743_train, HISTIDINE
2743_train, TRYPTOPHANE L
2743_train, PROLINE
2743_train, HUILE DE SOJA RAFFINÉE
2743_train, ISOLEUCINE
2743_train, ALANINE
2744_train,GONADOTROPHINE CHORIONIQUE 
2745_train,INDAPAMIDE
2746_train,CÉLÉCOXIB
2747_train,SULFATE DE MORPHINE
2748_train,LÉVULOSE
2749_train,TELMISARTAN
2749_train, HYDROCHLOROTHIAZIDE
2750_train,MOLSIDOMINE
2751_train,ZOLMITRIPTAN
2752_train,ESCITALOPRAM
2752_train, OXALATE D'ESCITALOPRAM
2753_train,CHLORHYDRATE DE MORPHINE
2754_train,ATOVAQUONE
2754_train, CHLORHYDRATE DE PROGUANIL
2755_train,DABIGATRAN ÉTEXILATE BASE
2755_train, DABIGATRAN ÉTEXILATE (MÉSILATE DE)
2756_train,CHLORHYDRATE DE MÉTOCLOPRAMIDE
2756_train, CHLORHYDRATE DE MÉTOCLOPRAMIDE ANHYDRE
2757_train,IRBÉSARTAN
2758_train,CEFPODOXIME PROXÉTIL
2758_train, CEFPODOXIME
2759_train,SULFATE DE MORPHINE
2760_train,ZOLMITRIPTAN
2761_train,VALACICLOVIR
2761_train, CHLORHYDRATE DE VALACICLOVIR
2762_train,GLUCOSE MONOHYDRATÉ
2762_train, GLUCOSE ANHYDRE
2763_train,GLUCOSE MONOHYDRATÉ
2763_train, GLUCOSE ANHYDRE
2764_train,CHLORHYDRATE DE MIANSÉRINE
2765_train,MALÉATE DE TRIMÉBUTINE
2766_train,CONCENTRAT DE CHOLÉCALCIFÉROL
2766_train, FORME PULVÉRULENTE
2766_train, CHOLÉCALCIFÉROL
2766_train, CARBONATE DE CALCIUM
2766_train, CALCIUM ÉLÉMENT
2767_train,ATORVASTATINE
2767_train, ATORVASTATINE CALCIQUE TRIHYDRATÉE
2768_train,AMOXICILLINE ANHYDRE
2768_train, AMOXICILLINE TRIHYDRATÉE
2769_train,BÉSILATE D'AMLODIPINE
2769_train, AMLODIPINE
2769_train, PÉRINDOPRIL ARGININE
2769_train, PÉRINDOPRIL
2770_train,OXALATE D'ESCITALOPRAM
2770_train, ESCITALOPRAM
2771_train,FLUCYTOSINE
2772_train,RÉPAGLINIDE
2773_train,ÉFAVIRENZ
2774_train,GLIMÉPIRIDE
2775_train,GLICLAZIDE
2776_train,GLICLAZIDE
2777_train,SOMATROPINE 
2778_train,PÉRINDOPRIL TERT-BUTYLAMINE
2778_train, INDAPAMIDE
2778_train, PÉRINDOPRIL
2779_train,OLANZAPINE
2780_train,METFORMINE BASE
2780_train, CHLORHYDRATE DE METFORMINE
2781_train,BÉTAMÉTHASONE
2781_train, DIPROPIONATE DE BÉTAMÉTHASONE
2781_train, CALCIPOTRIOL MONOHYDRATÉ
2781_train, CALCIPOTRIOL
2782_train,CHLORHYDRATE DE ROPINIROLE
2782_train, ROPINIROLE BASE
2783_train,OLANZAPINE
2784_train,IBUPROFÈNE
2785_train,ALPRAZOLAM
2786_train,SULFATE DE SALBUTAMOL
2786_train, SALBUTAMOL
2787_train,IODE
2787_train, IOBITRIDOL
2788_train,DESLORATADINE
2789_train,BICALUTAMIDE
2790_train,LÉVOTHYROXINE SODIQUE
2791_train,IPRATROPIUM (BROMURE D') MONOHYDRATÉ
2791_train, IPRATROPIUM (BROMURE D') ANHYDRE
2792_train,CARVÉDILOL
2793_train,RAMIPRIL
2794_train,OXCARBAZÉPINE
2795_train,PIROXICAM
2796_train,ATORVASTATINE CALCIQUE ANHYDRE
2796_train, ATORVASTATINE
2797_train,BICALUTAMIDE
2798_train,CHLORHYDRATE DE RANITIDINE
2798_train, RANITIDINE BASE
2799_train,LANSOPRAZOLE
2800_train,AMLODIPINE
2800_train, BÉSILATE D'AMLODIPINE
2801_train,SULFATE DE MORPHINE
2802_train,HÉLICIDINE
2803_train,PRÉGABALINE
2804_train,CONCENTRAT DE CHOLÉCALCIFÉROL
2804_train, FORME PULVÉRULENTE
2804_train, CARBONATE DE CALCIUM
2804_train, CALCIUM ÉLÉMENT
2804_train, CHOLÉCALCIFÉROL
2805_train,OLANZAPINE
2806_train,ACIDE FOLIQUE
2807_train,ROXITHROMYCINE
2808_train,FÉNOFIBRATE
2809_train,PARACÉTAMOL
2810_train,GLIMÉPIRIDE
2811_train,ESCITALOPRAM
2811_train, ESCITALOPRAM (OXALATE D')
2812_train,ÉZÉTIMIBE
2812_train, SIMVASTATINE
2813_train,PROPRANOLOL (CHLORHYDRATE DE)
2814_train,LÉFLUNOMIDE
2815_train,MÉTHYLPREDNISOLONE (HÉMISUCCINATE DE)
2815_train, MÉTHYLPREDNISOLONE
2816_train,CHLORHYDRATE DE DILTIAZEM
2817_train,ANASTROZOLE
2818_train,DOMPÉRIDONE
2819_train,ROPINIROLE BASE
2819_train, CHLORHYDRATE DE ROPINIROLE
2820_train,HYDROCHLOROTHIAZIDE
2820_train, LOSARTAN POTASSIQUE
2821_train,CYANOCOBALAMINE
2822_train,HYDROCHLOROTHIAZIDE
2822_train, QUINAPRIL BASE
2822_train, CHLORHYDRATE DE QUINAPRIL
2823_train,FUMARATE DE BISOPROLOL
2824_train,PÉRINDOPRIL ARGININE
2824_train, PÉRINDOPRIL
2825_train,ZIDOVUDINE
2826_train,NITRATE D'ÉCONAZOLE
2827_train,TRANDOLAPRIL
2828_train,RÉPAGLINIDE
2829_train,ESCITALOPRAM
2829_train, OXALATE D'ESCITALOPRAM
2830_train,RIBAVIRINE
2831_train,UROFOLLITROPINE 
2832_train,CHLORHYDRATE DE TRAMADOL
2833_train,LANSOPRAZOLE
2834_train,ATORVASTATINE
2834_train, ATORVASTATINE CALCIQUE TRIHYDRATÉE
2835_train,ROPINIROLE BASE
2835_train, ROPINIROLE (CHLORHYDRATE DE)
2836_train,TOPIRAMATE
2837_train,LÉVOTHYROXINE SODIQUE
2838_train,DONÉPÉZIL BASE
2838_train, CHLORHYDRATE DE DONÉPÉZIL
2839_train,FLUVASTATINE SODIQUE
2839_train, FLUVASTATINE BASE
2840_train,RANITIDINE (CHLORHYDRATE DE)
2840_train, RANITIDINE BASE
2841_train,CHLORHYDRATE DE CARTÉOLOL
2842_train,LANSOPRAZOLE
2843_train,IRBÉSARTAN
2844_train,SULFATE DE SODIUM ANHYDRE
2844_train, CHLORURE DE POTASSIUM
2844_train, CHLORURE DE SODIUM
2844_train, ASCORBIQUE (ACIDE)
2844_train, ASCORBATE DE SODIUM
2844_train, MACROGOL 3350
2845_train,CIPROFLOXACINE
2846_train,CANDÉSARTAN CILEXÉTIL
2847_train,CALCIUM ÉLÉMENT
2847_train, CONCENTRAT DE CHOLÉCALCIFÉROL
2847_train, FORME PULVÉRULENTE
2847_train, CARBONATE DE CALCIUM
2847_train, CHOLÉCALCIFÉROL
2848_train,THÉOPHYLLINE
2849_train,CLARITHROMYCINE
2850_train,MALÉATE D'ÉNALAPRIL
2851_train,AMISULPRIDE
2852_train,SPIRONOLACTONE
2853_train,TRIMÉBUTINE
2854_train,FUMARATE DE BISOPROLOL
2855_train,LANSOPRAZOLE
2856_train,PHÉNYLALANINE
2856_train, MÉTHIONINE
2856_train, MAGNÉSIUM (ACÉTATE DE) TÉTRAHYDRATÉ
2856_train, CHLORURE DE SODIUM
2856_train, VALINE
2856_train, LEUCINE
2856_train, GLUCOSE MONOHYDRATÉ
2856_train, ARGININE
2856_train, GLYCINE
2856_train, CHLORHYDRATE D'HISTIDINE MONOHYDRATÉ
2856_train, HUILE DE SOJA RAFFINÉE
2856_train, PROLINE
2856_train, HYDROXYDE DE SODIUM
2856_train, THRÉONINE
2856_train, GLUCOSE ANHYDRE
2856_train, TRYPTOPHANE L
2856_train, ACIDE ASPARTIQUE
2856_train, ACÉTATE DE SODIUM
2856_train, LYSINE
2856_train, ACIDE GLUTAMIQUE
2856_train, CHLORURE DE CALCIUM
2856_train, TRIGLYCÉRIDES À CHAÎNE MOYENNE
2856_train, ACÉTATE DE POTASSIUM
2856_train, PHOSPHATE MONOSODIQUE DIHYDRATÉ
2856_train, ISOLEUCINE
2856_train, ALANINE
2856_train, CHLORHYDRATE DE LYSINE
2856_train, SÉRINE
2856_train, ZINC (ACÉTATE DE) DIHYDRATÉ
2856_train, HISTIDINE
2857_train,ATORVASTATINE CALCIQUE
2857_train, ATORVASTATINE
2858_train,SPIRONOLACTONE
2859_train,PROGESTÉRONE
2860_train,CHLORHYDRATE DE CLOMIPRAMINE
2861_train,MORNIFLUMATE
2862_train,SILODOSINE
2863_train,TACROLIMUS MONOHYDRATÉ
